year,survey,hauljoin,stratum_og,area_km2_og,stratum_new,area_km2_new,area_id_og,area_id_new,n_grid_og,pinc
2007,47,-2710,11,13456.816,15,37901.15027415562,805,805,538,0.08921933085501858
2007,47,-2711,11,13456.816,15,37901.15027415562,805,805,538,0.08921933085501858
2007,47,-2712,11,13456.816,15,37901.15027415562,805,805,538,0.08921933085501858
2007,47,-2713,11,13456.816,15,37901.15027415562,805,805,538,0.08921933085501858
2007,47,-2714,11,13456.816,14,7888.04981705442,805,805,538,0.08921933085501858
2007,47,-2715,11,13456.816,15,37901.15027415562,805,805,538,0.08921933085501858
2007,47,-2716,11,13456.816,15,37901.15027415562,805,805,538,0.08921933085501858
2007,47,-2717,11,13456.816,15,37901.15027415562,805,805,538,0.08921933085501858
2007,47,-2718,111,8121.432000000001,15,37901.15027415562,805,805,325,0.08615384615384615
2007,47,-2719,210,2787.293,113,9129.220094865688,805,805,111,0.15315315315315314
2007,47,-2720,510,1937.093,511,2626.2401943389805,805,805,77,0.025974025974025976
2007,47,-2721,510,1937.093,511,2626.2401943389805,805,805,77,0.025974025974025976
2007,47,-2722,110,4272.255,113,9129.220094865688,805,805,171,0.04093567251461988
2007,47,-2724,12,6806.293000000001,15,37901.15027415562,805,805,272,0.10294117647058823
2007,47,-2725,12,6806.293000000001,14,7888.04981705442,805,805,272,0.10294117647058823
2007,47,-2726,12,6806.293000000001,15,37901.15027415562,805,805,272,0.10294117647058823
2007,47,-2727,12,6806.293000000001,15,37901.15027415562,805,805,272,0.10294117647058823
2007,47,-2728,12,6806.293000000001,15,37901.15027415562,805,805,272,0.10294117647058823
2007,47,-2730,12,6806.293000000001,15,37901.15027415562,805,805,272,0.10294117647058823
2007,47,-2731,12,6806.293000000001,14,7888.04981705442,805,805,272,0.10294117647058823
2007,47,-3170,13,12347.492,15,37901.15027415562,805,805,494,0.0728744939271255
2007,47,-3171,13,12347.492,15,37901.15027415562,805,805,494,0.0728744939271255
2007,47,-3172,13,12347.492,14,7888.04981705442,805,805,494,0.0728744939271255
2007,47,-3173,13,12347.492,15,37901.15027415562,805,805,494,0.0728744939271255
2007,47,-3174,13,12347.492,15,37901.15027415562,805,805,494,0.0728744939271255
2007,47,-3175,112,2278.242,113,9129.220094865688,805,805,91,0.04395604395604396
2007,47,-3176,111,8121.432000000001,15,37901.15027415562,805,805,325,0.08615384615384615
2007,47,-3177,310,2531.04,211,5721.879975489176,805,805,101,0.0891089108910891
2007,47,-3178,310,2531.04,211,5721.879975489176,805,805,101,0.0891089108910891
2007,47,-3179,410,2005.558,211,5721.879975489176,805,805,80,0.0625
2007,47,-3180,110,4272.255,113,9129.220094865688,805,805,171,0.04093567251461988
2007,47,-3181,13,12347.492,15,37901.15027415562,805,805,494,0.0728744939271255
2007,47,-3182,13,12347.492,15,37901.15027415562,805,805,494,0.0728744939271255
2007,47,-3184,13,12347.492,15,37901.15027415562,805,805,494,0.0728744939271255
2007,47,-3185,13,12347.492,15,37901.15027415562,805,805,494,0.0728744939271255
2007,47,-3186,13,12347.492,15,37901.15027415562,805,805,494,0.0728744939271255
2007,47,-3187,13,12347.492,15,37901.15027415562,805,805,494,0.0728744939271255
2007,47,-3188,13,12347.492,15,37901.15027415562,805,805,494,0.0728744939271255
2007,47,-3189,120,11104.35,24,29910.170085528796,803,803,444,0.038288288288288286
2007,47,-3190,120,11104.35,123,17945.68999261703,803,803,444,0.038288288288288286
2007,47,-3191,21,7297.996,24,29910.170085528796,803,803,292,0.07876712328767123
2007,47,-3192,21,7297.996,24,29910.170085528796,803,803,292,0.07876712328767123
2007,47,-3193,520,3065.5480000000002,521,3869.4100638841314,803,803,123,0.04065040650406504
2007,47,-3194,21,7297.996,24,29910.170085528796,803,803,292,0.07876712328767123
2007,47,-3195,21,7297.996,24,29910.170085528796,803,803,292,0.07876712328767123
2007,47,-3196,21,7297.996,24,29910.170085528796,803,803,292,0.07876712328767123
2007,47,-3198,520,3065.5480000000002,521,3869.4100638841314,803,803,123,0.04065040650406504
2007,47,-3199,21,7297.996,24,29910.170085528796,803,803,292,0.07876712328767123
2007,47,-3200,21,7297.996,24,29910.170085528796,803,803,292,0.07876712328767123
2007,47,-3202,221,1528.313,222,6241.23006753992,803,803,61,0.13114754098360656
2007,47,-3203,221,1528.313,222,6241.23006753992,803,803,61,0.13114754098360656
2007,47,-3204,320,1603.96,321,2699.050011149546,803,803,64,0.15625
2007,47,-3205,122,5008.5070000000005,123,17945.68999261703,803,803,200,0.125
2007,47,-3206,122,5008.5070000000005,24,29910.170085528796,803,803,200,0.125
2007,47,-3207,122,5008.5070000000005,123,17945.68999261703,803,803,200,0.125
2007,47,-3209,122,5008.5070000000005,123,17945.68999261703,803,803,200,0.125
2007,47,-3210,220,10015.928,123,17945.68999261703,803,803,401,0.04488778054862843
2007,47,-3211,220,10015.928,123,17945.68999261703,803,803,401,0.04488778054862843
2007,47,-3212,121,7734.515,123,17945.68999261703,803,803,309,0.08737864077669903
2007,47,-3214,122,5008.5070000000005,123,17945.68999261703,803,803,200,0.125
2007,47,-3215,320,1603.96,321,2699.050011149546,803,803,64,0.15625
2007,47,-3217,520,3065.5480000000002,521,3869.4100638841314,803,803,123,0.04065040650406504
2007,47,-3218,420,1953.2130000000002,321,2699.050011149546,803,803,78,0.08974358974358974
2007,47,-3219,320,1603.96,222,6241.23006753992,803,803,64,0.15625
2007,47,-3220,122,5008.5070000000005,123,17945.68999261703,803,803,200,0.125
2007,47,-3221,22,10759.218,24,29910.170085528796,803,803,430,0.09302325581395349
2007,47,-3222,122,5008.5070000000005,24,29910.170085528796,803,803,200,0.125
2007,47,-3223,22,10759.218,24,29910.170085528796,803,803,430,0.09302325581395349
2007,47,-3224,22,10759.218,24,29910.170085528796,803,803,430,0.09302325581395349
2007,47,-3225,22,10759.218,24,29910.170085528796,803,803,430,0.09302325581395349
2007,47,-3226,22,10759.218,23,9566.650039792166,803,803,430,0.09302325581395349
2007,47,-3227,22,10759.218,23,9566.650039792166,803,803,430,0.09302325581395349
2007,47,-3228,22,10759.218,23,9566.650039792166,803,803,430,0.09302325581395349
2007,47,-3229,22,10759.218,23,9566.650039792166,803,803,430,0.09302325581395349
2007,47,-3230,22,10759.218,23,9566.650039792166,803,803,430,0.09302325581395349
2007,47,-3231,22,10759.218,24,29910.170085528796,803,803,430,0.09302325581395349
2007,47,-3232,22,10759.218,24,29910.170085528796,803,803,430,0.09302325581395349
2007,47,-3233,122,5008.5070000000005,24,29910.170085528796,803,803,200,0.125
2007,47,-3234,122,5008.5070000000005,24,29910.170085528796,803,803,200,0.125
2007,47,-3235,320,1603.96,222,6241.23006753992,803,803,64,0.15625
2007,47,-3236,520,3065.5480000000002,521,3869.4100638841314,803,803,123,0.04065040650406504
2007,47,-3237,520,3065.5480000000002,521,3869.4100638841314,803,803,123,0.04065040650406504
2007,47,-3238,22,10759.218,24,29910.170085528796,803,803,430,0.09302325581395349
2007,47,-3239,22,10759.218,24,29910.170085528796,803,803,430,0.09302325581395349
2007,47,-3240,122,5008.5070000000005,24,29910.170085528796,803,803,200,0.125
2007,47,-3241,221,1528.313,123,17945.68999261703,803,803,61,0.13114754098360656
2007,47,-3242,320,1603.96,321,2699.050011149546,803,803,64,0.15625
2007,47,-3243,221,1528.313,222,6241.23006753992,803,803,61,0.13114754098360656
2007,47,-3244,420,1953.2130000000002,321,2699.050011149546,803,803,78,0.08974358974358974
2007,47,-3245,420,1953.2130000000002,321,2699.050011149546,803,803,78,0.08974358974358974
2007,47,-3246,420,1953.2130000000002,321,2699.050011149546,803,803,78,0.08974358974358974
2007,47,-3247,122,5008.5070000000005,123,17945.68999261703,803,803,200,0.125
2007,47,-3248,122,5008.5070000000005,24,29910.170085528796,803,803,200,0.125
2007,47,-3249,122,5008.5070000000005,24,29910.170085528796,803,803,200,0.125
2007,47,-3250,31,15401.19,38,25054.11000668544,803,803,616,0.0633116883116883
2007,47,-3251,31,15401.19,38,25054.11000668544,803,803,616,0.0633116883116883
2007,47,-3332,30,5705.973,36,11669.500067452193,803,803,228,0.11842105263157894
2007,47,-3333,30,5705.973,38,25054.11000668544,803,803,228,0.11842105263157894
2007,47,-3334,30,5705.973,36,11669.500067452193,803,803,228,0.11842105263157894
2007,47,-3335,30,5705.973,38,25054.11000668544,803,803,228,0.11842105263157894
2007,47,-3336,30,5705.973,37,10929.020016272403,803,803,228,0.11842105263157894
2007,47,-3337,30,5705.973,38,25054.11000668544,803,803,228,0.11842105263157894
2007,47,-3338,30,5705.973,37,10929.020016272403,803,803,228,0.11842105263157894
2007,47,-3340,30,5705.973,37,10929.020016272403,803,803,228,0.11842105263157894
2007,47,-3341,30,5705.973,36,11669.500067452193,803,803,228,0.11842105263157894
2007,47,-3342,30,5705.973,36,11669.500067452193,803,803,228,0.11842105263157894
2007,47,-3343,30,5705.973,36,11669.500067452193,803,803,228,0.11842105263157894
2007,47,-3344,130,7914.305,136,35720.9500652735,803,803,317,0.08832807570977919
2009,47,-4785,13,12347.492,15,37901.15027415562,805,805,494,0.0708502024291498
2009,47,-4786,13,12347.492,15,37901.15027415562,805,805,494,0.0708502024291498
2009,47,-4787,13,12347.492,15,37901.15027415562,805,805,494,0.0708502024291498
2009,47,-4788,13,12347.492,15,37901.15027415562,805,805,494,0.0708502024291498
2009,47,-4789,13,12347.492,113,9129.220094865688,805,805,494,0.0708502024291498
2009,47,-4791,11,13456.816,15,37901.15027415562,805,805,538,0.08364312267657993
2009,47,-4792,11,13456.816,15,37901.15027415562,805,805,538,0.08364312267657993
2009,47,-4793,11,13456.816,15,37901.15027415562,805,805,538,0.08364312267657993
2009,47,-4794,310,2531.04,211,5721.879975489176,805,805,101,0.06930693069306931
2009,47,-4795,111,8121.432000000001,113,9129.220094865688,805,805,325,0.09230769230769231
2009,47,-4796,111,8121.432000000001,113,9129.220094865688,805,805,325,0.09230769230769231
2009,47,-4797,111,8121.432000000001,113,9129.220094865688,805,805,325,0.09230769230769231
2009,47,-4798,110,4272.255,113,9129.220094865688,805,805,171,0.03508771929824561
2009,47,-4799,13,12347.492,15,37901.15027415562,805,805,494,0.0708502024291498
2009,47,-4800,13,12347.492,15,37901.15027415562,805,805,494,0.0708502024291498
2009,47,-4801,13,12347.492,15,37901.15027415562,805,805,494,0.0708502024291498
2009,47,-4802,13,12347.492,14,7888.04981705442,805,805,494,0.0708502024291498
2009,47,-4803,112,2278.242,113,9129.220094865688,805,805,91,0.04395604395604396
2009,47,-4804,112,2278.242,113,9129.220094865688,805,805,91,0.04395604395604396
2009,47,-4805,12,6806.293000000001,15,37901.15027415562,805,805,272,0.09558823529411764
2009,47,-5267,120,11104.35,24,29910.170085528796,803,803,444,0.04279279279279279
2009,47,-5269,120,11104.35,24,29910.170085528796,803,803,444,0.04279279279279279
2009,47,-5270,120,11104.35,24,29910.170085528796,803,803,444,0.04279279279279279
2009,47,-5271,120,11104.35,24,29910.170085528796,803,803,444,0.04279279279279279
2009,47,-5272,13,12347.492,14,7888.04981705442,805,805,494,0.0708502024291498
2009,47,-5273,210,2787.293,113,9129.220094865688,805,805,111,0.15315315315315314
2009,47,-5274,310,2531.04,211,5721.879975489176,805,805,101,0.06930693069306931
2009,47,-5276,210,2787.293,211,5721.879975489176,805,805,111,0.15315315315315314
2009,47,-5277,410,2005.558,211,5721.879975489176,805,805,80,0.0375
2009,47,-5278,20,7867.615000000001,24,29910.170085528796,803,803,315,0.05396825396825397
2009,47,-5279,20,7867.615000000001,24,29910.170085528796,803,803,315,0.05396825396825397
2009,47,-5280,20,7867.615000000001,24,29910.170085528796,803,803,315,0.05396825396825397
2009,47,-5281,120,11104.35,24,29910.170085528796,803,803,444,0.04279279279279279
2009,47,-5282,21,7297.996,24,29910.170085528796,803,803,292,0.0821917808219178
2009,47,-5283,21,7297.996,24,29910.170085528796,803,803,292,0.0821917808219178
2009,47,-5284,21,7297.996,24,29910.170085528796,803,803,292,0.0821917808219178
2009,47,-5285,21,7297.996,24,29910.170085528796,803,803,292,0.0821917808219178
2009,47,-5286,21,7297.996,24,29910.170085528796,803,803,292,0.0821917808219178
2009,47,-5287,21,7297.996,24,29910.170085528796,803,803,292,0.0821917808219178
2009,47,-5288,120,11104.35,123,17945.68999261703,803,803,444,0.04279279279279279
2009,47,-5289,20,7867.615000000001,24,29910.170085528796,803,803,315,0.05396825396825397
2009,47,-5290,20,7867.615000000001,23,9566.650039792166,803,803,315,0.05396825396825397
2009,47,-5291,20,7867.615000000001,24,29910.170085528796,803,803,315,0.05396825396825397
2009,47,-5292,20,7867.615000000001,23,9566.650039792166,803,803,315,0.05396825396825397
2009,47,-5293,121,7734.515,123,17945.68999261703,803,803,309,0.08737864077669903
2009,47,-5294,121,7734.515,123,17945.68999261703,803,803,309,0.08737864077669903
2009,47,-5295,121,7734.515,123,17945.68999261703,803,803,309,0.08737864077669903
2009,47,-5296,121,7734.515,24,29910.170085528796,803,803,309,0.08737864077669903
2009,47,-5297,20,7867.615000000001,23,9566.650039792166,803,803,315,0.05396825396825397
2009,47,-5298,121,7734.515,123,17945.68999261703,803,803,309,0.08737864077669903
2009,47,-5299,121,7734.515,123,17945.68999261703,803,803,309,0.08737864077669903
2009,47,-5300,121,7734.515,123,17945.68999261703,803,803,309,0.08737864077669903
2009,47,-5301,220,10015.928,222,6241.23006753992,803,803,401,0.04239401496259352
2009,47,-5302,220,10015.928,222,6241.23006753992,803,803,401,0.04239401496259352
2009,47,-5303,20,7867.615000000001,24,29910.170085528796,803,803,315,0.05396825396825397
2009,47,-5304,220,10015.928,222,6241.23006753992,803,803,401,0.04239401496259352
2009,47,-5305,220,10015.928,222,6241.23006753992,803,803,401,0.04239401496259352
2009,47,-5306,220,10015.928,123,17945.68999261703,803,803,401,0.04239401496259352
2009,47,-5307,121,7734.515,24,29910.170085528796,803,803,309,0.08737864077669903
2009,47,-5308,22,10759.218,23,9566.650039792166,803,803,430,0.08604651162790698
2009,47,-5309,22,10759.218,23,9566.650039792166,803,803,430,0.08604651162790698
2009,47,-5310,22,10759.218,24,29910.170085528796,803,803,430,0.08604651162790698
2009,47,-5311,22,10759.218,24,29910.170085528796,803,803,430,0.08604651162790698
2009,47,-5312,22,10759.218,23,9566.650039792166,803,803,430,0.08604651162790698
2009,47,-5313,22,10759.218,23,9566.650039792166,803,803,430,0.08604651162790698
2009,47,-5314,22,10759.218,23,9566.650039792166,803,803,430,0.08604651162790698
2009,47,-5315,22,10759.218,23,9566.650039792166,803,803,430,0.08604651162790698
2009,47,-5316,22,10759.218,23,9566.650039792166,803,803,430,0.08604651162790698
2009,47,-5317,22,10759.218,24,29910.170085528796,803,803,430,0.08604651162790698
2009,47,-5318,22,10759.218,24,29910.170085528796,803,803,430,0.08604651162790698
2009,47,-5319,121,7734.515,123,17945.68999261703,803,803,309,0.08737864077669903
2009,47,-5320,232,3210.0840000000003,123,17945.68999261703,803,803,128,0.03125
2009,47,-5321,35,2129.505,36,11669.500067452193,803,803,85,0.09411764705882353
2009,47,-5322,20,7867.615000000001,23,9566.650039792166,803,803,315,0.05396825396825397
2009,47,-5323,20,7867.615000000001,23,9566.650039792166,803,803,315,0.05396825396825397
2009,47,-5324,20,7867.615000000001,23,9566.650039792166,803,803,315,0.05396825396825397
2009,47,-5325,220,10015.928,222,6241.23006753992,803,803,401,0.04239401496259352
2009,47,-5326,20,7867.615000000001,24,29910.170085528796,803,803,315,0.05396825396825397
2009,47,-5327,20,7867.615000000001,23,9566.650039792166,803,803,315,0.05396825396825397
2009,47,-5328,121,7734.515,24,29910.170085528796,803,803,309,0.08737864077669903
2009,47,-5329,232,3210.0840000000003,123,17945.68999261703,803,803,128,0.03125
2009,47,-5330,232,3210.0840000000003,123,17945.68999261703,803,803,128,0.03125
2009,47,-5331,232,3210.0840000000003,123,17945.68999261703,803,803,128,0.03125
2009,47,-5332,35,2129.505,36,11669.500067452193,803,803,85,0.09411764705882353
2009,47,-5333,30,5705.973,36,11669.500067452193,803,803,228,0.12280701754385964
2009,47,-5334,30,5705.973,38,25054.11000668544,803,803,228,0.12280701754385964
2009,47,-5556,35,2129.505,36,11669.500067452193,803,803,85,0.09411764705882353
2009,47,-5557,35,2129.505,36,11669.500067452193,803,803,85,0.09411764705882353
2009,47,-5558,35,2129.505,36,11669.500067452193,803,803,85,0.09411764705882353
2009,47,-5559,121,7734.515,136,35720.9500652735,803,803,309,0.08737864077669903
2009,47,-5560,121,7734.515,136,35720.9500652735,803,803,309,0.08737864077669903
2009,47,-5561,132,10978.041,136,35720.9500652735,803,803,439,0.04100227790432802
2009,47,-5562,121,7734.515,123,17945.68999261703,803,803,309,0.08737864077669903
2009,47,-5563,121,7734.515,135,12155.840017316092,803,803,309,0.08737864077669903
2009,47,-5564,20,7867.615000000001,24,29910.170085528796,803,803,315,0.05396825396825397
2009,47,-5565,20,7867.615000000001,38,25054.11000668544,803,803,315,0.05396825396825397
2009,47,-5566,132,10978.041,136,35720.9500652735,803,803,439,0.04100227790432802
2009,47,-5567,35,2129.505,36,11669.500067452193,803,803,85,0.09411764705882353
2009,47,-5568,35,2129.505,37,10929.020016272403,803,803,85,0.09411764705882353
2009,47,-5569,35,2129.505,37,10929.020016272403,803,803,85,0.09411764705882353
2009,47,-5570,132,10978.041,136,35720.9500652735,803,803,439,0.04100227790432802
2009,47,-5571,132,10978.041,136,35720.9500652735,803,803,439,0.04100227790432802
2009,47,-5572,132,10978.041,136,35720.9500652735,803,803,439,0.04100227790432802
2009,47,-5573,30,5705.973,38,25054.11000668544,803,803,228,0.12280701754385964
2009,47,-5574,132,10978.041,136,35720.9500652735,803,803,439,0.04100227790432802
2009,47,-5575,20,7867.615000000001,36,11669.500067452193,803,803,315,0.05396825396825397
2009,47,-5576,132,10978.041,136,35720.9500652735,803,803,439,0.04100227790432802
2009,47,-5577,132,10978.041,136,35720.9500652735,803,803,439,0.04100227790432802
2009,47,-5578,132,10978.041,136,35720.9500652735,803,803,439,0.04100227790432802
2009,47,-5579,132,10978.041,135,12155.840017316092,803,803,439,0.04100227790432802
2009,47,-5580,132,10978.041,135,12155.840017316092,803,803,439,0.04100227790432802
2009,47,-5581,32,9857.361,36,11669.500067452193,803,803,394,0.03807106598984772
2009,47,-5582,32,9857.361,36,11669.500067452193,803,803,394,0.03807106598984772
2009,47,-4750,210,2787.293,211,5721.879975489176,805,805,111,0.15315315315315314
2009,47,-4751,310,2531.04,211,5721.879975489176,805,805,101,0.06930693069306931
2009,47,-4752,111,8121.432000000001,113,9129.220094865688,805,805,325,0.09230769230769231
2009,47,-4753,111,8121.432000000001,113,9129.220094865688,805,805,325,0.09230769230769231
2009,47,-4754,10,7594.147,15,37901.15027415562,805,805,304,0.0625
2009,47,-4755,10,7594.147,15,37901.15027415562,805,805,304,0.0625
2009,47,-4756,111,8121.432000000001,113,9129.220094865688,805,805,325,0.09230769230769231
2009,47,-4757,111,8121.432000000001,15,37901.15027415562,805,805,325,0.09230769230769231
2009,47,-4758,10,7594.147,15,37901.15027415562,805,805,304,0.0625
2009,47,-4759,10,7594.147,14,7888.04981705442,805,805,304,0.0625
2009,47,-4760,111,8121.432000000001,15,37901.15027415562,805,805,325,0.09230769230769231
2009,47,-4761,111,8121.432000000001,113,9129.220094865688,805,805,325,0.09230769230769231
2009,47,-4762,210,2787.293,211,5721.879975489176,805,805,111,0.15315315315315314
2009,47,-4763,210,2787.293,113,9129.220094865688,805,805,111,0.15315315315315314
2009,47,-4764,10,7594.147,15,37901.15027415562,805,805,304,0.0625
2009,47,-4765,11,13456.816,15,37901.15027415562,805,805,538,0.08364312267657993
2009,47,-4766,10,7594.147,15,37901.15027415562,805,805,304,0.0625
2009,47,-4767,111,8121.432000000001,15,37901.15027415562,805,805,325,0.09230769230769231
2009,47,-4768,11,13456.816,15,37901.15027415562,805,805,538,0.08364312267657993
2009,47,-4769,11,13456.816,15,37901.15027415562,805,805,538,0.08364312267657993
2009,47,-4770,11,13456.816,15,37901.15027415562,805,805,538,0.08364312267657993
2009,47,-4771,11,13456.816,15,37901.15027415562,805,805,538,0.08364312267657993
2009,47,-4772,11,13456.816,15,37901.15027415562,805,805,538,0.08364312267657993
2009,47,-4773,11,13456.816,15,37901.15027415562,805,805,538,0.08364312267657993
2009,47,-4774,11,13456.816,15,37901.15027415562,805,805,538,0.08364312267657993
2009,47,-4775,11,13456.816,15,37901.15027415562,805,805,538,0.08364312267657993
2009,47,-4776,11,13456.816,15,37901.15027415562,805,805,538,0.08364312267657993
2009,47,-4777,11,13456.816,15,37901.15027415562,805,805,538,0.08364312267657993
2009,47,-4778,11,13456.816,15,37901.15027415562,805,805,538,0.08364312267657993
2009,47,-4779,12,6806.293000000001,14,7888.04981705442,805,805,272,0.09558823529411764
2009,47,-4780,12,6806.293000000001,14,7888.04981705442,805,805,272,0.09558823529411764
2009,47,-4781,12,6806.293000000001,15,37901.15027415562,805,805,272,0.09558823529411764
2009,47,-4782,12,6806.293000000001,15,37901.15027415562,805,805,272,0.09558823529411764
2009,47,-4783,12,6806.293000000001,14,7888.04981705442,805,805,272,0.09558823529411764
2009,47,-4784,110,4272.255,113,9129.220094865688,805,805,171,0.03508771929824561
2009,47,-4731,210,2787.293,211,5721.879975489176,805,805,111,0.15315315315315314
2009,47,-4732,110,4272.255,113,9129.220094865688,805,805,171,0.03508771929824561
2009,47,-4733,110,4272.255,113,9129.220094865688,805,805,171,0.03508771929824561
2009,47,-4734,13,12347.492,15,37901.15027415562,805,805,494,0.0708502024291498
2009,47,-4735,13,12347.492,15,37901.15027415562,805,805,494,0.0708502024291498
2009,47,-4737,13,12347.492,15,37901.15027415562,805,805,494,0.0708502024291498
2009,47,-4738,13,12347.492,15,37901.15027415562,805,805,494,0.0708502024291498
2009,47,-4740,12,6806.293000000001,15,37901.15027415562,805,805,272,0.09558823529411764
2009,47,-4741,12,6806.293000000001,14,7888.04981705442,805,805,272,0.09558823529411764
2009,47,-4742,13,12347.492,15,37901.15027415562,805,805,494,0.0708502024291498
2009,47,-4743,112,2278.242,113,9129.220094865688,805,805,91,0.04395604395604396
2009,47,-4744,12,6806.293000000001,15,37901.15027415562,805,805,272,0.09558823529411764
2009,47,-4745,13,12347.492,15,37901.15027415562,805,805,494,0.0708502024291498
2009,47,-4746,13,12347.492,15,37901.15027415562,805,805,494,0.0708502024291498
2009,47,-4747,12,6806.293000000001,14,7888.04981705442,805,805,272,0.09558823529411764
2009,47,-4748,12,6806.293000000001,14,7888.04981705442,805,805,272,0.09558823529411764
2009,47,-4749,12,6806.293000000001,15,37901.15027415562,805,805,272,0.09558823529411764
2009,47,-5112,210,2787.293,211,5721.879975489176,805,805,111,0.15315315315315314
2009,47,-5113,210,2787.293,211,5721.879975489176,805,805,111,0.15315315315315314
2009,47,-5114,111,8121.432000000001,113,9129.220094865688,805,805,325,0.09230769230769231
2009,47,-5116,210,2787.293,211,5721.879975489176,805,805,111,0.15315315315315314
2009,47,-5117,13,12347.492,15,37901.15027415562,805,805,494,0.0708502024291498
2009,47,-5118,13,12347.492,15,37901.15027415562,805,805,494,0.0708502024291498
2009,47,-5119,120,11104.35,24,29910.170085528796,803,803,444,0.04279279279279279
2009,47,-5120,120,11104.35,24,29910.170085528796,803,803,444,0.04279279279279279
2009,47,-5121,120,11104.35,123,17945.68999261703,803,803,444,0.04279279279279279
2009,47,-5122,120,11104.35,123,17945.68999261703,803,803,444,0.04279279279279279
2009,47,-5123,21,7297.996,24,29910.170085528796,803,803,292,0.0821917808219178
2009,47,-5124,21,7297.996,24,29910.170085528796,803,803,292,0.0821917808219178
2009,47,-5125,120,11104.35,24,29910.170085528796,803,803,444,0.04279279279279279
2009,47,-5126,120,11104.35,24,29910.170085528796,803,803,444,0.04279279279279279
2009,47,-5127,221,1528.313,222,6241.23006753992,803,803,61,0.13114754098360656
2009,47,-5128,122,5008.5070000000005,123,17945.68999261703,803,803,200,0.13
2009,47,-5129,122,5008.5070000000005,123,17945.68999261703,803,803,200,0.13
2009,47,-5130,221,1528.313,222,6241.23006753992,803,803,61,0.13114754098360656
2009,47,-5131,122,5008.5070000000005,24,29910.170085528796,803,803,200,0.13
2009,47,-5132,420,1953.2130000000002,321,2699.050011149546,803,803,78,0.0641025641025641
2009,47,-5133,122,5008.5070000000005,123,17945.68999261703,803,803,200,0.13
2009,47,-5134,122,5008.5070000000005,123,17945.68999261703,803,803,200,0.13
2009,47,-5135,420,1953.2130000000002,321,2699.050011149546,803,803,78,0.0641025641025641
2009,47,-5136,122,5008.5070000000005,24,29910.170085528796,803,803,200,0.13
2009,47,-5137,122,5008.5070000000005,123,17945.68999261703,803,803,200,0.13
2009,47,-5138,520,3065.5480000000002,521,3869.4100638841314,803,803,123,0.024390243902439025
2009,47,-5140,320,1603.96,321,2699.050011149546,803,803,64,0.109375
2009,47,-5141,122,5008.5070000000005,123,17945.68999261703,803,803,200,0.13
2009,47,-5142,221,1528.313,123,17945.68999261703,803,803,61,0.13114754098360656
2009,47,-5143,122,5008.5070000000005,123,17945.68999261703,803,803,200,0.13
2009,47,-5144,520,3065.5480000000002,521,3869.4100638841314,803,803,123,0.024390243902439025
2009,47,-5147,520,3065.5480000000002,521,3869.4100638841314,803,803,123,0.024390243902439025
2009,47,-5148,420,1953.2130000000002,321,2699.050011149546,803,803,78,0.0641025641025641
2009,47,-5149,320,1603.96,321,2699.050011149546,803,803,64,0.109375
2009,47,-5150,420,1953.2130000000002,321,2699.050011149546,803,803,78,0.0641025641025641
2009,47,-5151,420,1953.2130000000002,321,2699.050011149546,803,803,78,0.0641025641025641
2009,47,-5153,22,10759.218,24,29910.170085528796,803,803,430,0.08604651162790698
2009,47,-5154,22,10759.218,24,29910.170085528796,803,803,430,0.08604651162790698
2009,47,-5155,22,10759.218,24,29910.170085528796,803,803,430,0.08604651162790698
2009,47,-5156,22,10759.218,23,9566.650039792166,803,803,430,0.08604651162790698
2009,47,-5157,22,10759.218,23,9566.650039792166,803,803,430,0.08604651162790698
2009,47,-5158,22,10759.218,24,29910.170085528796,803,803,430,0.08604651162790698
2009,47,-5159,22,10759.218,24,29910.170085528796,803,803,430,0.08604651162790698
2009,47,-5160,22,10759.218,23,9566.650039792166,803,803,430,0.08604651162790698
2009,47,-5161,22,10759.218,23,9566.650039792166,803,803,430,0.08604651162790698
2009,47,-5162,22,10759.218,23,9566.650039792166,803,803,430,0.08604651162790698
2009,47,-5164,22,10759.218,24,29910.170085528796,803,803,430,0.08604651162790698
2009,47,-5165,122,5008.5070000000005,123,17945.68999261703,803,803,200,0.13
2009,47,-5166,21,7297.996,24,29910.170085528796,803,803,292,0.0821917808219178
2009,47,-5167,21,7297.996,24,29910.170085528796,803,803,292,0.0821917808219178
2009,47,-5168,21,7297.996,24,29910.170085528796,803,803,292,0.0821917808219178
2009,47,-5169,21,7297.996,24,29910.170085528796,803,803,292,0.0821917808219178
2009,47,-5170,21,7297.996,24,29910.170085528796,803,803,292,0.0821917808219178
2009,47,-5171,21,7297.996,24,29910.170085528796,803,803,292,0.0821917808219178
2009,47,-5172,21,7297.996,24,29910.170085528796,803,803,292,0.0821917808219178
2009,47,-5173,21,7297.996,24,29910.170085528796,803,803,292,0.0821917808219178
2009,47,-5174,21,7297.996,24,29910.170085528796,803,803,292,0.0821917808219178
2009,47,-5175,220,10015.928,123,17945.68999261703,803,803,401,0.04239401496259352
2009,47,-5176,220,10015.928,123,17945.68999261703,803,803,401,0.04239401496259352
2009,47,-5177,220,10015.928,123,17945.68999261703,803,803,401,0.04239401496259352
2009,47,-5178,220,10015.928,222,6241.23006753992,803,803,401,0.04239401496259352
2009,47,-5179,220,10015.928,123,17945.68999261703,803,803,401,0.04239401496259352
2009,47,-5180,22,10759.218,24,29910.170085528796,803,803,430,0.08604651162790698
