"YEAR","SPECIES_CODE","EST_TYPE","AREA_ID","BIOMASS_MT","BIOMASS_LCI","BIOMASS_HCI","POPULATION_COUNT","POPULATION_LCI","POPULATION_HCI","REGION"
2017,30020,"ORIG",804,31375.42988,24282.4484726113,38468.4112873887,114776854,86801538.6772632,142752169.322737,"Eastern GOA"
2017,30020,"ORIG",805,14931.29957,9697.38826445519,20165.2108755448,58050628,36845203.5909231,79256052.4090769,"Western GOA"
2017,30020,"ORIG",99903,79734.859644,68869.7638571758,90599.9554308242,291422608,251524225.293127,331320990.706873,"GOA"
2017,480,"ORIG",803,0,0,0,0,0,0,"Central GOA"
2017,480,"ORIG",804,0,0,0,0,0,0,"Eastern GOA"
2017,480,"ORIG",805,95.548428,0,282.823346549008,11914,0,35264.9873500502,"Western GOA"
2017,480,"ORIG",99903,95.548428,0,282.823346549008,11914,0,35264.9873500502,"GOA"
2017,483,"ORIG",803,0,0,0,0,0,0,"Central GOA"
2017,483,"ORIG",804,0,0,0,0,0,0,"Eastern GOA"
2017,483,"ORIG",805,0,0,0,0,0,0,"Western GOA"
2017,483,"ORIG",99903,0,0,0,0,0,0,"GOA"
2017,20510,"ORIG",803,88682.885149,48912.7341559681,128453.036142032,70064490,37793665.9807577,102335314.019242,"Central GOA"
2017,20510,"ORIG",804,39886.281833,24096.1112646132,55676.4524013868,36601216,21329232.3597619,51873199.6402381,"Eastern GOA"
2017,20510,"ORIG",805,14407.812692,7033.39178785926,21782.2335961407,31489637,0,70049411.4038311,"Western GOA"
2017,30050,"ORIG",803,0,0,0,0,0,0,"Central GOA"
2017,30050,"ORIG",804,26.910084,0,79.6538480614319,122748,0,363333.590446438,"Eastern GOA"
2017,30050,"ORIG",805,0,0,0,0,0,0,"Western GOA"
2017,485,"ORIG",803,0,0,0,0,0,0,"Central GOA"
2017,485,"ORIG",804,0,0,0,0,0,0,"Eastern GOA"
2017,485,"ORIG",805,0,0,0,0,0,0,"Western GOA"
2017,485,"ORIG",99903,0,0,0,0,0,0,"GOA"
2017,20510,"ORIG",99903,142976.979673,99556.0575241242,186397.901821876,138155343,85605407.0413049,190705278.958695,"GOA"
2017,30050,"ORIG",99903,26.910084,0,79.6538480614319,122748,0,363333.590446438,"GOA"
2017,30051,"ORIG",803,7899.134641,3403.19395675709,12395.0753252429,9734013,5449399.44446317,14018626.5555368,"Central GOA"
2017,30051,"ORIG",804,17026.251942,6837.68750922594,27214.8163747741,21707923,10090748.542439,33325097.457561,"Eastern GOA"
2017,30051,"ORIG",805,3301.734985,0,8973.10788738934,2176216,0,5847085.27430662,"Western GOA"
2017,30051,"ORIG",99903,28227.121568,15729.7299027374,40724.5132332626,33618152,20703356.7276487,46532947.2723513,"GOA"
2017,30052,"ORIG",803,3354.231923,2004.45695637699,4704.00688962301,4752937,2921384.7254634,6584489.2745366,"Central GOA"
2017,30052,"ORIG",804,4611.970944,0,10610.2549515378,4980212,649263.333856993,9311160.66614301,"Eastern GOA"
2017,30052,"ORIG",805,3433.816927,1554.13617386179,5313.49768013821,4038982,1964990.15027828,6112973.84972173,"Western GOA"
2017,30052,"ORIG",99903,11400.019794,4970.82830289255,17829.2112851074,13772132,8632760.22167551,18911503.7783245,"GOA"
2017,30060,"ORIG",803,1023938.50952,401195.002837909,1646682.01620209,1364517311,603789425.345167,2125245196.65483,"Central GOA"
2017,10262,"ORIG",805,39614.455454,31088.9783037336,48139.9326042664,58787009,44910967.544585,72663050.455415,"Western GOA"
2017,10262,"ORIG",99903,105306.280024,87456.754260702,123155.805787298,182627494,141514486.161396,223740501.838604,"GOA"
2017,10270,"ORIG",803,8434.288981,3745.29179469124,13123.2861673088,29795615,12213416.59438,47377813.4056201,"Central GOA"
2017,10270,"ORIG",804,3249.497808,0,8269.1054449154,10791489,0,25652989.2828436,"Eastern GOA"
2017,10270,"ORIG",805,2091.372372,0,4615.1454092993,4684034,0,10008116.6613602,"Western GOA"
2017,10270,"ORIG",99903,13775.159161,6457.19593441888,21093.1223875811,45271138,21641839.4996945,68900436.5003055,"GOA"
2017,21720,"ORIG",803,51059.282496,32786.7753244119,69331.7896675881,29841397,19506433.5074607,40176360.4925393,"Central GOA"
2017,21720,"ORIG",804,5080.281044,2772.98660427325,7387.57548372676,2460585,1413372.13797542,3507797.86202458,"Eastern GOA"
2017,21720,"ORIG",805,47118.807475,29330.3216961334,64907.2932538666,21961525,15155132.5997365,28767917.4002635,"Western GOA"
2017,30420,"ORIG",99903,149926.285095,17075.8844994751,282776.685690525,145931676,19369152.07661,272494199.92339,"GOA"
2017,30430,"ORIG",803,15669.857017,0,44202.1414611921,22454035,0,62101650.0356326,"Central GOA"
2017,30430,"ORIG",804,13845.100471,167.004980784984,27523.195961215,26250723,2338378.05041436,50163067.9495856,"Eastern GOA"
2017,30430,"ORIG",805,72.509245,0,214.62736461248,187072,0,553733.815313826,"Western GOA"
2017,30430,"ORIG",99903,29587.466733,0,61229.2389558647,48891830,2589907.14696398,95193752.853036,"GOA"
2017,30475,"ORIG",803,1555.817533,626.952829693656,2484.68223630634,1299846,627691.085665167,1972000.91433483,"Central GOA"
2017,30475,"ORIG",804,4062.503221,1852.4348222605,6272.5716197395,4139744,2300214.20986792,5979273.79013208,"Eastern GOA"
2017,30475,"ORIG",805,43.387126,0,95.3152304332797,84321,10382.6251759143,158259.374824086,"Western GOA"
2017,10285,"ORIG",803,8930.845683,1037.01880620986,16824.6725597901,7505812,1379675.13650178,13631948.8634982,"Central GOA"
2017,10285,"ORIG",804,0,0,0,0,0,0,"Eastern GOA"
2017,10285,"ORIG",805,4736.208446,1093.11913458258,8379.29775741742,5931541,1235577.06512585,10627504.9348742,"Western GOA"
2017,10285,"ORIG",99903,13667.05413,4973.11356822353,22360.9946917765,13437353,5718439.20672891,21156266.7932711,"GOA"
2017,21720,"ORIG",99903,103258.371014,77652.9350233306,128863.807004669,54263508,41844365.4097534,66682650.5902466,"GOA"
2017,21740,"ORIG",803,67256.207337,39171.8796532547,95340.5350207453,233525225,130362260.104125,336688189.895875,"Central GOA"
2017,21740,"ORIG",804,20958.198853,10483.6903674587,31432.7073385413,163057983,50344204.9845714,275771761.015429,"Eastern GOA"
2017,21740,"ORIG",805,211486.447126,0,474011.421814938,311456013,0,679229552.518859,"Western GOA"
2017,30475,"ORIG",99903,5661.707879,3263.81536844219,8059.60038955781,5523911,3564031.16671443,7483790.83328557,"GOA"
2017,30535,"ORIG",803,925.984489,0,1912.01880173551,3869858,0,8140781.20541313,"Central GOA"
2017,30535,"ORIG",804,52.456201,16.8176839833788,88.0947180166212,280847,99898.9054299082,461795.094570092,"Eastern GOA"
2017,30535,"ORIG",805,11892.118041,0,32701.5511230869,18512192,0,49885504.6920794,"Western GOA"
2017,30535,"ORIG",99903,12870.558731,0,33703.3703263568,22662897,0,54326097.6675645,"GOA"
2017,410,"ORIG",803,0,0,0,0,0,0,"Central GOA"
2017,410,"ORIG",804,0,0,0,0,0,0,"Eastern GOA"
2017,410,"ORIG",805,0,0,0,0,0,0,"Western GOA"
2017,410,"ORIG",99903,0,0,0,0,0,0,"GOA"
2017,420,"ORIG",803,22756.204926,13178.0298585035,32334.3799934965,1995789,1137905.12950199,2853672.87049801,"Central GOA"
2017,420,"ORIG",804,4927.025532,0,10249.4275208254,326052,87481.7190181213,564622.280981879,"Eastern GOA"
2017,420,"ORIG",805,5012.049352,2047.58762673508,7976.51107726492,378131,189253.07584411,567008.92415589,"Western GOA"
2017,420,"ORIG",99903,32695.27981,21343.7409771005,44046.8186428995,2699972,1789721.82314648,3610222.17685352,"GOA"
2017,435,"ORIG",803,2348.393643,1308.57092755797,3388.21635844203,1500343,878047.718010143,2122638.28198986,"Central GOA"
2017,435,"ORIG",804,1129.261786,0,2677.32746745733,330870,99274.6928228654,562465.307177135,"Eastern GOA"
2017,435,"ORIG",805,252.356469,0,592.453298235513,96896,0,204676.894273339,"Western GOA"
2017,21740,"ORIG",99903,299700.853317,35470.258712799,563931.447921201,708039221,309787580.136025,1106290861.86398,"GOA"
2017,30560,"ORIG",803,342.773924,2.44419705857397,683.103650941426,1343239,0,2713934.91399647,"Central GOA"
2017,30560,"ORIG",804,10850.038734,0,22134.336874477,33810916,2707435.16131435,64914396.8386857,"Eastern GOA"
2017,30560,"ORIG",805,43.727602,0,117.678299610319,122656,0,345713.207243731,"Western GOA"
2017,30560,"ORIG",99903,11236.54026,0,22526.211537406,35276812,4142344.24979049,66411279.7502095,"GOA"
2017,30576,"ORIG",803,13774.462073,807.738227606144,26741.1859183939,2775107,1149495.25944748,4400718.74055252,"Central GOA"
2017,30576,"ORIG",804,15076.728589,4701.90811535422,25451.5490626458,3211247,524353.874253066,5898140.12574693,"Eastern GOA"
2017,30576,"ORIG",805,2541.155675,0,6079.93821076632,566328,107707.495283601,1024948.5047164,"Western GOA"
2017,30576,"ORIG",99903,31392.346338,14413.0704706807,48371.6222053193,6552682,3378986.84016586,9726377.15983414,"GOA"
2017,435,"ORIG",99903,3730.011898,1834.3841690112,5625.6396269888,1928109,1255424.43390407,2600793.56609593,"GOA"
2017,440,"ORIG",803,38936.958262,23456.3423942658,54417.5741297342,4232910,2705506.41485594,5760313.58514406,"Central GOA"
2017,440,"ORIG",804,8061.159892,4518.16602254686,11604.1537614531,1392947,908807.666803213,1877086.33319679,"Eastern GOA"
2017,440,"ORIG",805,2026.980966,804.127089556217,3249.83484244378,267804,116281.701763264,419326.298236736,"Western GOA"
2017,440,"ORIG",99903,49025.09912,33097.2102201344,64952.9880198656,5893662,4284217.49560661,7503106.5043934,"GOA"
2017,455,"ORIG",803,0,0,0,0,0,0,"Central GOA"
2017,455,"ORIG",804,0,0,0,0,0,0,"Eastern GOA"
2017,455,"ORIG",805,0,0,0,0,0,0,"Western GOA"
2017,455,"ORIG",99903,0,0,0,0,0,0,"GOA"
2017,460,"ORIG",803,61.324419,0,181.520281203828,23496,0,69548.0544819873,"Central GOA"
2017,460,"ORIG",804,0,0,0,0,0,0,"Eastern GOA"
2017,460,"ORIG",805,0,0,0,0,0,0,"Western GOA"
2017,460,"ORIG",99903,61.324419,0,181.520281203828,23496,0,69548.0544819873,"GOA"
2017,471,"ORIG",803,302.337174,0,660.028062080217,80530,0,165307.002974178,"Central GOA"
2017,10110,"ORIG",803,517688.686069,426398.908061207,608978.464076793,789510699,666690233.306926,912331164.693074,"Central GOA"
2017,10110,"ORIG",804,207448.84189,119681.291150142,295216.392629858,334242122,210477608.103638,458006635.896362,"Eastern GOA"
2017,10110,"ORIG",805,308673.804031,235388.230340967,381959.377721033,638127674,488202540.96529,788052807.03471,"Western GOA"
2017,30060,"ORIG",804,337012.027823,161531.889126373,512492.166519627,494858909,269419370.209747,720298447.790253,"Eastern GOA"
2017,30060,"ORIG",805,194060.406359,0,388870.702113077,332713345,23369839.9826329,642056850.017367,"Western GOA"
2017,30060,"ORIG",99903,1555010.943702,879323.289882954,2230698.59752105,2192089565,1340489127.14239,3043690002.85761,"GOA"
2017,30100,"ORIG",803,3480.142003,0,7785.67934389274,2499596,0,5514704.43195942,"Central GOA"
2017,30100,"ORIG",804,31457.608583,3858.59981435459,59056.6173516454,18901101,914397.436596289,36887804.5634037,"Eastern GOA"
2017,30100,"ORIG",805,0,0,0,0,0,0,"Western GOA"
2017,10110,"ORIG",99903,1033811.331991,887497.484927016,1180125.17905498,1761880496,1531923832.23802,1991837159.76198,"GOA"
2017,30100,"ORIG",99903,34937.750587,7004.92157156392,62870.5796024361,21400697,3163033.11631598,39638360.883684,"GOA"
2017,30150,"ORIG",803,0,0,0,0,0,0,"Central GOA"
2017,30150,"ORIG",804,0,0,0,0,0,0,"Eastern GOA"
2017,30150,"ORIG",805,0,0,0,0,0,0,"Western GOA"
2017,30150,"ORIG",99903,0,0,0,0,0,0,"GOA"
2017,30152,"ORIG",803,34801.611097,16120.1879214222,53483.0342725778,24845910,10352773.322077,39339046.677923,"Central GOA"
2017,30152,"ORIG",804,1933.677853,1044.8081449634,2822.5475610366,1509396,795219.32247997,2223572.67752003,"Eastern GOA"
2017,30152,"ORIG",805,14364.882586,0,31517.9898247666,11429447,0,24129551.5247641,"Western GOA"
2017,10130,"ORIG",803,122332.573597,88426.3609967689,156238.786197231,399284758,299874163.524612,498695352.475388,"Central GOA"
2017,10130,"ORIG",804,14375.954282,6032.51416503534,22719.3943989647,55839056,22426645.392596,89251466.607404,"Eastern GOA"
2017,10130,"ORIG",805,97980.048165,61649.9686825725,134310.127647428,354664203,193906777.626613,515421628.373387,"Western GOA"
2017,10130,"ORIG",99903,234688.576044,184298.90526638,285078.24682162,809788017,617845824.42831,1001730209.57169,"GOA"
2017,30152,"ORIG",99903,51100.171536,25722.7258574549,76477.6172145451,37784753,18501244.13798,57068261.86202,"GOA"
2017,10170,"ORIG",803,3682.130861,1744.95560967237,5619.30611232763,13582714,4579863.54144716,22585564.4585528,"Central GOA"
2017,10170,"ORIG",804,6123.72731,882.328216923469,11365.1264030765,14230981,1987466.27864291,26474495.7213571,"Eastern GOA"
2017,10170,"ORIG",805,2404.760231,0,6225.41697988487,6302886,0,15836298.354675,"Western GOA"
2017,10170,"ORIG",99903,12210.618401,5441.3990663899,18979.8377356101,34116581,16176655.6870166,52056506.3129834,"GOA"
2017,10180,"ORIG",803,20484.540249,9764.14126179558,31204.9392362044,23486217,12317998.8822251,34654435.1177749,"Central GOA"
2017,10180,"ORIG",804,36502.981927,20015.0405800995,52990.9232739005,53292338,32827584.7426647,73757091.2573353,"Eastern GOA"
2017,10180,"ORIG",805,260.458991,32.9675574363108,487.950424563689,221213,65044.2167702505,377381.783229749,"Western GOA"
2017,10180,"ORIG",99903,57247.981167,37579.9635583026,76915.9987756974,76999768,53685403.1041108,100314132.895889,"GOA"
2017,10200,"ORIG",803,57138.955298,34584.4797726505,79693.4308233495,149626248,99463146.1698844,199789349.830116,"Central GOA"
2017,10200,"ORIG",804,19760.112329,12860.86814432,26659.35651368,87149377,58118015.8140696,116180738.18593,"Eastern GOA"
2017,10200,"ORIG",805,20032.283405,12386.3148805525,27678.2519294475,39712687,22946883.7691148,56478490.2308852,"Western GOA"
2017,10200,"ORIG",99903,96931.351032,72136.9006202592,121725.801443741,276488312,216153836.983611,336822787.016389,"GOA"
2017,10210,"ORIG",803,11899.309008,3411.20437189006,20387.4136441099,37153744,9170126.3282057,65137361.6717943,"Central GOA"
2017,10210,"ORIG",804,0,0,0,0,0,0,"Eastern GOA"
2017,10210,"ORIG",805,39156.434657,13885.6462942192,64427.2230197808,104392631,24654503.1490736,184130758.850926,"Western GOA"
2017,10210,"ORIG",99903,51055.743665,24397.5242047658,77713.9631252342,141546375,57040446.8578168,226052303.142183,"GOA"
2017,10220,"ORIG",803,14055.187097,1471.1793109541,26639.1948830459,7786985,148440.910375151,15425529.0896248,"Central GOA"
2017,10220,"ORIG",804,3647.304407,0,7879.46080739193,2548237,0,5586598.37259087,"Eastern GOA"
2017,10220,"ORIG",805,10083.970763,598.495276143669,19569.4462498563,6041529,235040.293053341,11848017.7069467,"Western GOA"
2017,10220,"ORIG",99903,27786.462268,11469.5187745513,44103.4057614487,16376750,6312242.72226931,26441257.2777307,"GOA"
2017,310,"ORIG",803,27297.524968,13712.0516836103,40882.9982523897,10215221,5209300.98661643,15221141.0133836,"Central GOA"
2017,310,"ORIG",804,25519.493383,11034.4009825369,40004.5857834631,11145299,4562956.69662644,17727641.3033736,"Eastern GOA"
2017,310,"ORIG",805,0,0,0,0,0,0,"Western GOA"
2017,10250,"ORIG",803,1967.313199,0,4095.90929647865,2570960,0,5381069.4400846,"Central GOA"
2017,10250,"ORIG",804,16.67941,0,49.3710535442943,38432,0,113758.367603036,"Eastern GOA"
2017,10250,"ORIG",805,22.397713,0,53.8177726690713,39905,0,93042.0074923545,"Western GOA"
2017,10250,"ORIG",99903,2006.390322,0,4135.46930360415,2649296,0,5460917.00370482,"GOA"
2017,10261,"ORIG",803,26079.212643,12263.0001751949,39895.4251108051,62754163,29813725.8510457,95694600.1489544,"Central GOA"
2017,10261,"ORIG",804,0,0,0,0,0,0,"Eastern GOA"
2017,10261,"ORIG",805,28344.372224,20122.5470674582,36566.1973805418,72950445,49852875.2497442,96048014.7502558,"Western GOA"
2017,21230,"ORIG",803,113448.813121,62101.08074627,164796.54549573,47420124,24210478.893937,70629769.106063,"Central GOA"
2017,21230,"ORIG",804,23888.821294,7691.12968201907,40086.5129059809,10148244,8333671.59003283,11962816.4099672,"Eastern GOA"
2017,21230,"ORIG",805,16349.502061,1403.76837320937,31295.2357487906,6567363,1135995.04312352,11998730.9568765,"Western GOA"
2017,21230,"ORIG",99903,153687.136476,97809.3252353108,209564.947716689,64135731,40230081.9424363,88041380.0575637,"GOA"
2017,30420,"ORIG",803,111725.536392,0,240236.444613733,108980327,0,231831507.604792,"Central GOA"
2017,30420,"ORIG",804,19.095009,0,56.5212267575239,43007,0,127300.283266977,"Eastern GOA"
2017,30420,"ORIG",805,38181.653694,4504.15370224165,71859.1536857584,36908342,6483799.59571969,67332884.4042803,"Western GOA"
2017,310,"ORIG",99903,52817.01835,32957.9401687041,72676.0965312959,21360520,13090909.043058,29630130.956942,"GOA"
2017,10261,"ORIG",99903,54423.584868,38346.0808372035,70501.0888987965,135704608,95473151.0548166,175936064.945183,"GOA"
2017,10262,"ORIG",803,59012.866415,44663.4685263429,73362.2643036571,103186229,73420343.668848,132952114.331152,"Central GOA"
2017,10262,"ORIG",804,6678.958155,353.091450118648,13004.8248598814,20654255,0,45387369.5939489,"Eastern GOA"
2019,10270,"ORIG",804,2266.553235,0,4633.11780315413,8691664,0,17877737.6139388,"Eastern GOA"
2019,10270,"ORIG",805,3894.079178,195.736291750921,7592.42206424908,11203649,717330.994215111,21689967.0057849,"Western GOA"
2019,10270,"ORIG",99903,13071.595039,6931.89191332044,19211.2981646796,39597413,21783025.5519343,57411800.4480657,"GOA"
2019,10285,"ORIG",803,1527.092931,293.023678924101,2761.1621830759,1251845,196371.27726246,2307318.72273754,"Central GOA"
2019,10285,"ORIG",804,0,0,0,0,0,0,"Eastern GOA"
2019,10285,"ORIG",805,3033.979833,33.7380215451201,6034.22164445488,2980736,152617.682908054,5808854.31709195,"Western GOA"
2019,10285,"ORIG",99903,4561.072764,1316.94301226053,7805.20251573948,4232580,1213925.00234617,7251234.99765383,"GOA"
2019,21720,"ORIG",803,135931.363094,60271.8802072141,211590.845980786,103233827,42890928.4275581,163576725.572442,"Central GOA"
2019,21720,"ORIG",804,9549.179071,5818.48045513505,13279.8776868649,7654263,4797629.57206186,10510896.4279381,"Eastern GOA"
2019,21720,"ORIG",805,34379.01586,25729.4880960176,43028.5436239824,13918087,10067935.9300362,17768238.0699638,"Western GOA"
2019,21720,"ORIG",99903,179859.558025,103615.936695749,256103.179354251,124806177,64273132.9172251,185339221.082775,"GOA"
2019,30430,"ORIG",99903,17283.888493,4978.63815351972,29589.1388324803,36112283,12224708.876855,59999857.123145,"GOA"
2019,30475,"ORIG",803,822.320618,438.903533966903,1205.7377020331,1024209,590042.486355004,1458375.513645,"Central GOA"
2019,30475,"ORIG",804,3820.777489,1829.28911534379,5812.26586265621,4062242,2458883.39850312,5665600.60149688,"Eastern GOA"
2019,30475,"ORIG",805,0,0,0,0,0,0,"Western GOA"
2019,410,"ORIG",803,0,0,0,0,0,0,"Central GOA"
2019,410,"ORIG",804,0,0,0,0,0,0,"Eastern GOA"
2019,410,"ORIG",805,0,0,0,0,0,0,"Western GOA"
2019,410,"ORIG",99903,0,0,0,0,0,0,"GOA"
2019,420,"ORIG",803,18273.559153,9273.1675822464,27273.9507237536,1164844,627761.83825868,1701926.16174132,"Central GOA"
2019,420,"ORIG",804,12889.902488,5836.49006977377,19943.3149062262,3781416,0,7638265.50100945,"Eastern GOA"
2019,420,"ORIG",805,13429.832047,5284.78550964409,21574.8785843559,607005,276939.393339745,937070.606660255,"Western GOA"
2019,21740,"ORIG",803,126718.638877,70197.2009217971,183240.076832203,314125586,177992285.725923,450258886.274077,"Central GOA"
2019,21740,"ORIG",804,58880.146012,37648.6003976863,80111.6916263137,173084860,115724576.364738,230445143.635262,"Eastern GOA"
2019,21740,"ORIG",805,119802.006759,20379.689939725,219224.323578275,168060965,26632660.1939803,309489269.80602,"Western GOA"
2019,21740,"ORIG",99903,305400.791648,189081.195021254,421720.388274746,655271411,450761159.465916,859781662.534084,"GOA"
2019,30475,"ORIG",99903,4643.098107,2615.03632225667,6671.15989174333,5086451,3425349.14684208,6747552.85315792,"GOA"
2019,30535,"ORIG",803,3844.492539,0,9782.94153583815,10596311,0,26353569.9322744,"Central GOA"
2019,30535,"ORIG",804,526.395254,0,1217.59095914232,3267795,0,7404365.65464885,"Eastern GOA"
2019,30535,"ORIG",805,104.000648,0,234.275866191544,289976,0,696997.677378666,"Western GOA"
2019,30535,"ORIG",99903,4474.88844,0,10454.8466023394,14154082,0,30450342.0766402,"GOA"
2019,420,"ORIG",99903,44593.293688,30554.0822334998,58632.5051425002,5553265,1645236.2607764,9461293.7392236,"GOA"
2019,435,"ORIG",803,1242.618745,645.674743236455,1839.56274676354,746352,404671.040285539,1088032.95971446,"Central GOA"
2019,435,"ORIG",804,143.196413,0,423.861382760138,84382,0,249770.903808579,"Eastern GOA"
2019,435,"ORIG",805,398.070353,0,897.200020662355,97278,251.761732700938,194304.238267299,"Western GOA"
2019,435,"ORIG",99903,1783.885511,956.694244343571,2611.07677765643,928012,536204.06408407,1319819.93591593,"GOA"
2019,30560,"ORIG",803,2598.826265,0,6778.42781675654,5949699,0,15106653.8831135,"Central GOA"
2019,30560,"ORIG",804,8354.968424,609.244592419694,16100.6922555803,28395681,3494817.38962735,53296544.6103726,"Eastern GOA"
2019,30560,"ORIG",805,213.544375,0,566.485797230756,337557,0,858899.075708078,"Western GOA"
2019,30560,"ORIG",99903,11167.339064,2358.82758622584,19975.8505417742,34682937,8146648.09530084,61219225.9046992,"GOA"
2019,30576,"ORIG",803,17665.900386,1961.40253392128,33370.3982380787,5221757,871957.741291832,9571556.25870817,"Central GOA"
2019,30576,"ORIG",804,26606.896546,7636.39858320405,45577.394508796,4436840,1607026.64939807,7266653.35060193,"Eastern GOA"
2019,30576,"ORIG",805,430.733485,104.668766865703,756.798203134297,365157,60436.0372234296,669877.962776571,"Western GOA"
2019,30576,"ORIG",99903,44703.530418,20073.9270118791,69333.1338241209,10023755,4825538.76214893,15221971.2378511,"GOA"
2019,30100,"ORIG",803,181.023882,1.74822945152034,360.29953454848,121333,16613.2205889866,226052.779411013,"Central GOA"
2019,30100,"ORIG",804,27595.445104,13558.3817511124,41632.5084568876,14363712,7262210.76496214,21465213.2350379,"Eastern GOA"
2019,30100,"ORIG",805,18.128207,0,53.6594925559379,16785,0,49684.3384834135,"Western GOA"
2019,10130,"ORIG",803,93826.451625,69826.1754052656,117826.727844734,326940046,232306040.907316,421574051.092684,"Central GOA"
2019,10130,"ORIG",804,23718.054549,13593.5602673949,33842.5488306051,116169329,36000261.1855964,196338396.814404,"Eastern GOA"
2019,10130,"ORIG",805,66299.05368,44842.8586615977,87755.2486984024,238819192,160398936.25746,317239447.74254,"Western GOA"
2019,30100,"ORIG",99903,27794.597193,13756.3441035008,41832.8502824992,14501830,7399480.50212841,21604179.4978716,"GOA"
2019,30150,"ORIG",803,0,0,0,0,0,0,"Central GOA"
2019,30150,"ORIG",804,0,0,0,0,0,0,"Eastern GOA"
2019,30150,"ORIG",805,0,0,0,0,0,0,"Western GOA"
2019,30150,"ORIG",99903,0,0,0,0,0,0,"GOA"
2019,30152,"ORIG",803,76125.338303,38840.0068385889,113410.669767411,54152121,26373915.521448,81930326.478552,"Central GOA"
2019,30152,"ORIG",804,9059.333718,2712.93148214106,15405.7359538589,6412110,1940226.85702204,10883993.142978,"Eastern GOA"
2019,30152,"ORIG",805,3081.635216,215.10652550343,5948.16390649657,3730426,56099.6742990928,7404752.32570091,"Western GOA"
2019,10130,"ORIG",99903,183843.559854,150096.160728297,217590.958979703,681928567,535189305.502479,828667828.497521,"GOA"
2019,30152,"ORIG",99903,88266.307237,50336.2432971151,126196.371176885,64294657,35919895.1084731,92669418.8915269,"GOA"
2019,10170,"ORIG",803,9324.747486,2904.72863263785,15744.7663393622,21789052,6746396.2852004,36831707.7147996,"Central GOA"
2019,10170,"ORIG",804,6095.372016,2185.56673893154,10005.1772930685,21028471,5743176.04340314,36313765.9565969,"Eastern GOA"
2019,10170,"ORIG",805,2619.48959,1011.69218874759,4227.28699125241,6083751,2427037.98731706,9740464.01268295,"Western GOA"
2019,10170,"ORIG",99903,18039.609093,10352.7220855313,25726.4961004687,48901274,27145969.2923825,70656578.7076175,"GOA"
2019,10180,"ORIG",803,14935.382243,11099.2464443762,18771.5180416238,24644184,19110660.0897799,30177707.9102201,"Central GOA"
2019,10180,"ORIG",804,31932.774849,21285.6241290909,42579.9255689091,48994727,35293116.5296983,62696337.4703017,"Eastern GOA"
2019,10180,"ORIG",805,440.22281,187.912608772869,692.533011227131,901407,438912.813471337,1363901.18652866,"Western GOA"
2019,10180,"ORIG",99903,47308.379901,35988.4233306068,58628.3364713932,74540317,59756274.3452512,89324359.6547488,"GOA"
2019,10200,"ORIG",803,48979.594116,34371.3830402484,63587.8051917516,155234824,118704260.624417,191765387.375583,"Central GOA"
2019,10200,"ORIG",804,23389.621897,15739.7645761876,31039.4792178124,138816617,93970213.5648749,183663020.435125,"Eastern GOA"
2019,10200,"ORIG",805,17314.311093,11945.6044655995,22683.0177204005,48137111,33896025.432325,62378196.567675,"Western GOA"
2019,10200,"ORIG",99903,89683.527106,72341.5791556227,107025.475056377,342188553,282619345.520386,401757760.479614,"GOA"
2019,10210,"ORIG",803,9622.34433,1317.57639204858,17927.1122679514,30902248,0,66472196.6448165,"Central GOA"
2019,10210,"ORIG",804,0,0,0,0,0,0,"Eastern GOA"
2019,10210,"ORIG",805,9282.063477,773.858009442821,17790.2689445572,25328261,0,54637561.4415819,"Western GOA"
2019,10210,"ORIG",99903,18904.407807,7014.97002460694,30793.8455893931,56230509,10140853.5557488,102320164.444251,"GOA"
2019,10220,"ORIG",803,21144.370809,0,43388.1634238477,10160756,0,21144660.5723103,"Central GOA"
2019,10220,"ORIG",804,3605.948001,0,10474.738838324,2276165,0,6504003.21765775,"Eastern GOA"
2019,10220,"ORIG",805,9801.273931,0,20504.8678782854,6063350,0,12204793.0931317,"Western GOA"
2019,10220,"ORIG",99903,34551.592741,8928.68266334438,60174.5028186556,18500271,5224801.18102629,31775740.8189737,"GOA"
2019,10250,"ORIG",803,2992.112539,598.554626762477,5385.67045123752,5729394,1213596.05598778,10245191.9440122,"Central GOA"
2019,10250,"ORIG",804,0,0,0,0,0,0,"Eastern GOA"
2019,10250,"ORIG",805,18.577708,0,54.9900166013947,21207,0,62773.5623519579,"Western GOA"
2019,10250,"ORIG",99903,3010.690247,616.855387313031,5404.52510668697,5750601,1234611.75618522,10266590.2438148,"GOA"
2019,21230,"ORIG",803,140793.023388,90700.3833449465,190885.663431054,60056944,40732839.7292206,79381048.2707794,"Central GOA"
2019,21230,"ORIG",804,18305.672433,13892.0019133841,22719.3429526159,10353822,9518454.08536412,11189189.9146359,"Eastern GOA"
2019,21230,"ORIG",805,57435.69649,37057.5209132784,77813.8720667216,22840928,13398972.9662839,32282883.0337161,"Western GOA"
2019,310,"ORIG",803,13239.782201,8348.07263698206,18131.4917650179,5613516,3146880.45055677,8080151.54944323,"Central GOA"
2019,310,"ORIG",804,8535.533767,4619.79485545585,12451.2726785441,4238225,2197384.56531136,6279065.43468864,"Eastern GOA"
2019,310,"ORIG",805,51.776457,0,153.258312616413,18966,0,56138.8408855247,"Western GOA"
2019,310,"ORIG",99903,21827.092424,15560.3442840869,28093.8405639131,9870707,6669035.18144383,13072378.8185562,"GOA"
